Country,Obesity Rate,Male Obesity Rate,Female Obesity Rate,average_price,item_name
Qatar,43.8,41.7,50.6,10.37,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Egypt,43,30.1,56,4.21,"Meal at an Inexpensive Restaurant, Restaurants"
Egypt,43,30.1,56,21.05,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Egypt,43,30.1,56,5.26,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Egypt,43,30.1,56,1.58,"Domestic Draft Beer (0.5 Liter), Restaurants"
Egypt,43,30.1,56,3.16,"Imported Beer (0.33 Liter Bottle), Restaurants"
Egypt,43,30.1,56,0.37,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Egypt,43,30.1,56,0.14,"Bottled Water (0.33 Liter), Restaurants"
Egypt,43,30.1,56,0.95,"Milk (Regular, 1 Liter), Markets"
Egypt,43,30.1,56,0.63,"Fresh White Bread (500 g Loaf), Markets"
Egypt,43,30.1,56,1.48,"Eggs (12, Large Size), Markets"
Egypt,43,30.1,56,3.65,"Local Cheese (1 kg), Markets"
Egypt,43,30.1,56,0.21,"Bottled Water (1.5 Liter), Markets"
Egypt,43,30.1,56,7.37,"Bottle of Wine (Mid-Range), Markets"
Egypt,43,30.1,56,1.4,"Domestic Beer (0.5 Liter Bottle), Markets"
Egypt,43,30.1,56,2.24,"Imported Beer (0.33 Liter Bottle), Markets"
Egypt,43,30.1,56,2.1,"Cigarettes (Pack of 20, Marlboro), Markets"
Egypt,43,30.1,56,4.51,"Chicken Fillets (1 kg), Markets"
Egypt,43,30.1,56,1.66,"Apples (1 kg), Markets"
Egypt,43,30.1,56,0.54,"Oranges (1 kg), Markets"
Egypt,43,30.1,56,0.41,"Potatoes (1 kg), Markets"
Egypt,43,30.1,56,0.27,"Lettuce (1 Head), Markets"
Egypt,43,30.1,56,1.56,"Cappuccino (Regular Size), Restaurants"
Egypt,43,30.1,56,0.73,"White Rice (1 kg), Markets"
Egypt,43,30.1,56,0.36,"Tomatoes (1 kg), Markets"
Egypt,43,30.1,56,0.72,"Bananas (1 kg), Markets"
Egypt,43,30.1,56,0.42,"Onions (1 kg), Markets"
Egypt,43,30.1,56,9.23,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
United States,42.9,41.9,43.8,20,"Meal at an Inexpensive Restaurant, Restaurants"
United States,42.9,41.9,43.8,75,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
United States,42.9,41.9,43.8,12,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
United States,42.9,41.9,43.8,6,"Domestic Draft Beer (0.5 Liter), Restaurants"
United States,42.9,41.9,43.8,7.5,"Imported Beer (0.33 Liter Bottle), Restaurants"
United States,42.9,41.9,43.8,2.6,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
United States,42.9,41.9,43.8,2.11,"Bottled Water (0.33 Liter), Restaurants"
United States,42.9,41.9,43.8,1.06,"Milk (Regular, 1 Liter), Markets"
United States,42.9,41.9,43.8,3.66,"Fresh White Bread (500 g Loaf), Markets"
United States,42.9,41.9,43.8,4.41,"Eggs (12, Large Size), Markets"
United States,42.9,41.9,43.8,13.02,"Local Cheese (1 kg), Markets"
United States,42.9,41.9,43.8,2.26,"Bottled Water (1.5 Liter), Markets"
United States,42.9,41.9,43.8,15,"Bottle of Wine (Mid-Range), Markets"
United States,42.9,41.9,43.8,2.01,"Domestic Beer (0.5 Liter Bottle), Markets"
United States,42.9,41.9,43.8,3.62,"Imported Beer (0.33 Liter Bottle), Markets"
United States,42.9,41.9,43.8,10.4,"Cigarettes (Pack of 20, Marlboro), Markets"
United States,42.9,41.9,43.8,12.27,"Chicken Fillets (1 kg), Markets"
United States,42.9,41.9,43.8,5.23,"Apples (1 kg), Markets"
United States,42.9,41.9,43.8,4.46,"Oranges (1 kg), Markets"
United States,42.9,41.9,43.8,2.91,"Potatoes (1 kg), Markets"
United States,42.9,41.9,43.8,2.22,"Lettuce (1 Head), Markets"
United States,42.9,41.9,43.8,5.31,"Cappuccino (Regular Size), Restaurants"
United States,42.9,41.9,43.8,4.6,"White Rice (1 kg), Markets"
United States,42.9,41.9,43.8,4.9,"Tomatoes (1 kg), Markets"
United States,42.9,41.9,43.8,1.68,"Bananas (1 kg), Markets"
United States,42.9,41.9,43.8,3.07,"Onions (1 kg), Markets"
United States,42.9,41.9,43.8,16.61,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Palau,42.2,39.6,45.1,12,"Meal at an Inexpensive Restaurant, Restaurants"
Palau,42.2,39.6,45.1,75,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Palau,42.2,39.6,45.1,10,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Palau,42.2,39.6,45.1,1.5,"Domestic Draft Beer (0.5 Liter), Restaurants"
Palau,42.2,39.6,45.1,2.2,"Imported Beer (0.33 Liter Bottle), Restaurants"
Palau,42.2,39.6,45.1,1.37,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Palau,42.2,39.6,45.1,1.07,"Bottled Water (0.33 Liter), Restaurants"
Palau,42.2,39.6,45.1,2.64,"Milk (Regular, 1 Liter), Markets"
Palau,42.2,39.6,45.1,3.13,"Fresh White Bread (500 g Loaf), Markets"
Palau,42.2,39.6,45.1,5.97,"Eggs (12, Large Size), Markets"
Palau,42.2,39.6,45.1,10,"Local Cheese (1 kg), Markets"
Palau,42.2,39.6,45.1,1.67,"Bottled Water (1.5 Liter), Markets"
Palau,42.2,39.6,45.1,22.5,"Bottle of Wine (Mid-Range), Markets"
Palau,42.2,39.6,45.1,3.44,"Domestic Beer (0.5 Liter Bottle), Markets"
Palau,42.2,39.6,45.1,3.35,"Imported Beer (0.33 Liter Bottle), Markets"
Palau,42.2,39.6,45.1,11.25,"Cigarettes (Pack of 20, Marlboro), Markets"
Palau,42.2,39.6,45.1,13.88,"Chicken Fillets (1 kg), Markets"
Palau,42.2,39.6,45.1,5.28,"Apples (1 kg), Markets"
Palau,42.2,39.6,45.1,5.51,"Oranges (1 kg), Markets"
Palau,42.2,39.6,45.1,4.61,"Potatoes (1 kg), Markets"
Palau,42.2,39.6,45.1,2,"Lettuce (1 Head), Markets"
Palau,42.2,39.6,45.1,4.08,"Cappuccino (Regular Size), Restaurants"
Palau,42.2,39.6,45.1,0.25,"White Rice (1 kg), Markets"
Palau,42.2,39.6,45.1,16.53,"Tomatoes (1 kg), Markets"
Palau,42.2,39.6,45.1,2.2,"Bananas (1 kg), Markets"
Palau,42.2,39.6,45.1,3.31,"Onions (1 kg), Markets"
Palau,42.2,39.6,45.1,19.24,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Belize,41.9,32.3,51.5,8.94,"Meal at an Inexpensive Restaurant, Restaurants"
Belize,41.9,32.3,51.5,40,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Belize,41.9,32.3,51.5,7.5,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Belize,41.9,32.3,51.5,2.55,"Domestic Draft Beer (0.5 Liter), Restaurants"
Belize,41.9,32.3,51.5,3.97,"Imported Beer (0.33 Liter Bottle), Restaurants"
Belize,41.9,32.3,51.5,1.3,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Belize,41.9,32.3,51.5,1.43,"Bottled Water (0.33 Liter), Restaurants"
Belize,41.9,32.3,51.5,3.3,"Milk (Regular, 1 Liter), Markets"
Belize,41.9,32.3,51.5,1.59,"Fresh White Bread (500 g Loaf), Markets"
Belize,41.9,32.3,51.5,2.71,"Eggs (12, Large Size), Markets"
Belize,41.9,32.3,51.5,9.39,"Local Cheese (1 kg), Markets"
Belize,41.9,32.3,51.5,0.98,"Bottled Water (1.5 Liter), Markets"
Belize,41.9,32.3,51.5,14.89,"Bottle of Wine (Mid-Range), Markets"
Belize,41.9,32.3,51.5,2.05,"Domestic Beer (0.5 Liter Bottle), Markets"
Belize,41.9,32.3,51.5,2.74,"Imported Beer (0.33 Liter Bottle), Markets"
Belize,41.9,32.3,51.5,5,"Cigarettes (Pack of 20, Marlboro), Markets"
Belize,41.9,32.3,51.5,6.97,"Chicken Fillets (1 kg), Markets"
Belize,41.9,32.3,51.5,6.11,"Apples (1 kg), Markets"
Belize,41.9,32.3,51.5,1.65,"Oranges (1 kg), Markets"
Belize,41.9,32.3,51.5,3.41,"Potatoes (1 kg), Markets"
Belize,41.9,32.3,51.5,3.07,"Lettuce (1 Head), Markets"
Belize,41.9,32.3,51.5,3.86,"Cappuccino (Regular Size), Restaurants"
Belize,41.9,32.3,51.5,2.73,"White Rice (1 kg), Markets"
Belize,41.9,32.3,51.5,3.69,"Tomatoes (1 kg), Markets"
Belize,41.9,32.3,51.5,1.12,"Bananas (1 kg), Markets"
Belize,41.9,32.3,51.5,2.7,"Onions (1 kg), Markets"
Belize,41.9,32.3,51.5,8.18,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Saudi Arabia,41.1,38.9,44.5,6.66,"Meal at an Inexpensive Restaurant, Restaurants"
Saudi Arabia,41.1,38.9,44.5,39.97,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Saudi Arabia,41.1,38.9,44.5,7.99,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Saudi Arabia,41.1,38.9,44.5,1.87,"Domestic Draft Beer (0.5 Liter), Restaurants"
Saudi Arabia,41.1,38.9,44.5,1.87,"Imported Beer (0.33 Liter Bottle), Restaurants"
Saudi Arabia,41.1,38.9,44.5,0.73,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Saudi Arabia,41.1,38.9,44.5,0.26,"Bottled Water (0.33 Liter), Restaurants"
Saudi Arabia,41.1,38.9,44.5,1.69,"Milk (Regular, 1 Liter), Markets"
Saudi Arabia,41.1,38.9,44.5,1.02,"Fresh White Bread (500 g Loaf), Markets"
Saudi Arabia,41.1,38.9,44.5,2.55,"Eggs (12, Large Size), Markets"
Saudi Arabia,41.1,38.9,44.5,7.32,"Local Cheese (1 kg), Markets"
Saudi Arabia,41.1,38.9,44.5,0.59,"Bottled Water (1.5 Liter), Markets"
Saudi Arabia,41.1,38.9,44.5,4.16,"Bottle of Wine (Mid-Range), Markets"
Saudi Arabia,41.1,38.9,44.5,1.67,"Domestic Beer (0.5 Liter Bottle), Markets"
Saudi Arabia,41.1,38.9,44.5,2.22,"Imported Beer (0.33 Liter Bottle), Markets"
Saudi Arabia,41.1,38.9,44.5,7.46,"Cigarettes (Pack of 20, Marlboro), Markets"
Saudi Arabia,41.1,38.9,44.5,8.21,"Chicken Fillets (1 kg), Markets"
Saudi Arabia,41.1,38.9,44.5,2.16,"Apples (1 kg), Markets"
Saudi Arabia,41.1,38.9,44.5,1.66,"Oranges (1 kg), Markets"
Saudi Arabia,41.1,38.9,44.5,1.32,"Potatoes (1 kg), Markets"
Saudi Arabia,41.1,38.9,44.5,1.21,"Lettuce (1 Head), Markets"
Saudi Arabia,41.1,38.9,44.5,3.63,"Cappuccino (Regular Size), Restaurants"
Saudi Arabia,41.1,38.9,44.5,2.21,"White Rice (1 kg), Markets"
Saudi Arabia,41.1,38.9,44.5,1.61,"Tomatoes (1 kg), Markets"
Saudi Arabia,41.1,38.9,44.5,1.66,"Bananas (1 kg), Markets"
Saudi Arabia,41.1,38.9,44.5,1.32,"Onions (1 kg), Markets"
Saudi Arabia,41.1,38.9,44.5,13.24,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Chile,39.5,33.9,45,8.72,"Meal at an Inexpensive Restaurant, Restaurants"
Chile,39.5,33.9,45,43.59,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Chile,39.5,33.9,45,7.63,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Chile,39.5,33.9,45,3.81,"Domestic Draft Beer (0.5 Liter), Restaurants"
Chile,39.5,33.9,45,4.36,"Imported Beer (0.33 Liter Bottle), Restaurants"
Chile,39.5,33.9,45,1.38,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Chile,39.5,33.9,45,1.07,"Bottled Water (0.33 Liter), Restaurants"
Chile,39.5,33.9,45,1.22,"Milk (Regular, 1 Liter), Markets"
Chile,39.5,33.9,45,1.57,"Fresh White Bread (500 g Loaf), Markets"
Chile,39.5,33.9,45,3.69,"Eggs (12, Large Size), Markets"
Chile,39.5,33.9,45,10.7,"Local Cheese (1 kg), Markets"
Chile,39.5,33.9,45,1.24,"Bottled Water (1.5 Liter), Markets"
Chile,39.5,33.9,45,5.45,"Bottle of Wine (Mid-Range), Markets"
Chile,39.5,33.9,45,1.5,"Domestic Beer (0.5 Liter Bottle), Markets"
Chile,39.5,33.9,45,2.28,"Imported Beer (0.33 Liter Bottle), Markets"
Chile,39.5,33.9,45,5.45,"Cigarettes (Pack of 20, Marlboro), Markets"
Chile,39.5,33.9,45,6.2,"Chicken Fillets (1 kg), Markets"
Chile,39.5,33.9,45,1.92,"Apples (1 kg), Markets"
Chile,39.5,33.9,45,1.83,"Oranges (1 kg), Markets"
Chile,39.5,33.9,45,1.33,"Potatoes (1 kg), Markets"
Chile,39.5,33.9,45,1.3,"Lettuce (1 Head), Markets"
Chile,39.5,33.9,45,2.99,"Cappuccino (Regular Size), Restaurants"
Chile,39.5,33.9,45,1.74,"White Rice (1 kg), Markets"
Chile,39.5,33.9,45,1.76,"Tomatoes (1 kg), Markets"
Chile,39.5,33.9,45,1.71,"Bananas (1 kg), Markets"
Chile,39.5,33.9,45,1.54,"Onions (1 kg), Markets"
Chile,39.5,33.9,45,11.2,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Georgia,38.9,35.1,42.2,11.11,"Meal at an Inexpensive Restaurant, Restaurants"
Georgia,38.9,35.1,42.2,33.33,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Georgia,38.9,35.1,42.2,8.52,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Georgia,38.9,35.1,42.2,1.85,"Domestic Draft Beer (0.5 Liter), Restaurants"
Georgia,38.9,35.1,42.2,2.96,"Imported Beer (0.33 Liter Bottle), Restaurants"
Georgia,38.9,35.1,42.2,0.82,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Georgia,38.9,35.1,42.2,0.46,"Bottled Water (0.33 Liter), Restaurants"
Georgia,38.9,35.1,42.2,1.87,"Milk (Regular, 1 Liter), Markets"
Georgia,38.9,35.1,42.2,0.59,"Fresh White Bread (500 g Loaf), Markets"
Georgia,38.9,35.1,42.2,2.42,"Eggs (12, Large Size), Markets"
Georgia,38.9,35.1,42.2,7.43,"Local Cheese (1 kg), Markets"
Georgia,38.9,35.1,42.2,0.66,"Bottled Water (1.5 Liter), Markets"
Georgia,38.9,35.1,42.2,5.56,"Bottle of Wine (Mid-Range), Markets"
Georgia,38.9,35.1,42.2,1.5,"Domestic Beer (0.5 Liter Bottle), Markets"
Georgia,38.9,35.1,42.2,2.14,"Imported Beer (0.33 Liter Bottle), Markets"
Georgia,38.9,35.1,42.2,2.96,"Cigarettes (Pack of 20, Marlboro), Markets"
Georgia,38.9,35.1,42.2,5.77,"Chicken Fillets (1 kg), Markets"
Georgia,38.9,35.1,42.2,1.19,"Apples (1 kg), Markets"
Georgia,38.9,35.1,42.2,1.68,"Oranges (1 kg), Markets"
Georgia,38.9,35.1,42.2,0.67,"Potatoes (1 kg), Markets"
Georgia,38.9,35.1,42.2,1.31,"Lettuce (1 Head), Markets"
Georgia,38.9,35.1,42.2,2.8,"Cappuccino (Regular Size), Restaurants"
Georgia,38.9,35.1,42.2,1.64,"White Rice (1 kg), Markets"
Georgia,38.9,35.1,42.2,1.77,"Tomatoes (1 kg), Markets"
Georgia,38.9,35.1,42.2,1.61,"Bananas (1 kg), Markets"
Georgia,38.9,35.1,42.2,0.62,"Onions (1 kg), Markets"
Georgia,38.9,35.1,42.2,9.73,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Romania,38.2,40.1,36.5,11.43,"Meal at an Inexpensive Restaurant, Restaurants"
Romania,38.2,40.1,36.5,45.74,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Romania,38.2,40.1,36.5,8,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Romania,38.2,40.1,36.5,2.33,"Domestic Draft Beer (0.5 Liter), Restaurants"
Romania,38.2,40.1,36.5,3.43,"Imported Beer (0.33 Liter Bottle), Restaurants"
Romania,38.2,40.1,36.5,2.05,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Romania,38.2,40.1,36.5,1.77,"Bottled Water (0.33 Liter), Restaurants"
Romania,38.2,40.1,36.5,1.57,"Milk (Regular, 1 Liter), Markets"
Romania,38.2,40.1,36.5,1.25,"Fresh White Bread (500 g Loaf), Markets"
Romania,38.2,40.1,36.5,3.29,"Eggs (12, Large Size), Markets"
Romania,38.2,40.1,36.5,8.98,"Local Cheese (1 kg), Markets"
Romania,38.2,40.1,36.5,0.85,"Bottled Water (1.5 Liter), Markets"
Romania,38.2,40.1,36.5,6.86,"Bottle of Wine (Mid-Range), Markets"
Romania,38.2,40.1,36.5,1.16,"Domestic Beer (0.5 Liter Bottle), Markets"
Romania,38.2,40.1,36.5,1.79,"Imported Beer (0.33 Liter Bottle), Markets"
Romania,38.2,40.1,36.5,6.17,"Cigarettes (Pack of 20, Marlboro), Markets"
Romania,38.2,40.1,36.5,6.78,"Chicken Fillets (1 kg), Markets"
Romania,38.2,40.1,36.5,1.23,"Apples (1 kg), Markets"
Romania,38.2,40.1,36.5,1.63,"Oranges (1 kg), Markets"
Romania,38.2,40.1,36.5,0.9,"Potatoes (1 kg), Markets"
Romania,38.2,40.1,36.5,0.95,"Lettuce (1 Head), Markets"
Romania,38.2,40.1,36.5,2.88,"Cappuccino (Regular Size), Restaurants"
Romania,38.2,40.1,36.5,1.7,"White Rice (1 kg), Markets"
Romania,38.2,40.1,36.5,2.27,"Tomatoes (1 kg), Markets"
Romania,38.2,40.1,36.5,1.63,"Bananas (1 kg), Markets"
Romania,38.2,40.1,36.5,0.97,"Onions (1 kg), Markets"
Romania,38.2,40.1,36.5,11.06,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Barbados,38.2,27.1,48.2,20,"Meal at an Inexpensive Restaurant, Restaurants"
Barbados,38.2,27.1,48.2,100,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Barbados,38.2,27.1,48.2,10,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Barbados,38.2,27.1,48.2,2.5,"Domestic Draft Beer (0.5 Liter), Restaurants"
Barbados,38.2,27.1,48.2,4,"Imported Beer (0.33 Liter Bottle), Restaurants"
Barbados,38.2,27.1,48.2,1.89,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Barbados,38.2,27.1,48.2,1.43,"Bottled Water (0.33 Liter), Restaurants"
Barbados,38.2,27.1,48.2,3.61,"Milk (Regular, 1 Liter), Markets"
Barbados,38.2,27.1,48.2,2.79,"Fresh White Bread (500 g Loaf), Markets"
Barbados,38.2,27.1,48.2,5.79,"Eggs (12, Large Size), Markets"
Barbados,38.2,27.1,48.2,7.99,"Local Cheese (1 kg), Markets"
Barbados,38.2,27.1,48.2,2.62,"Bottled Water (1.5 Liter), Markets"
Barbados,38.2,27.1,48.2,15,"Bottle of Wine (Mid-Range), Markets"
Barbados,38.2,27.1,48.2,1.96,"Domestic Beer (0.5 Liter Bottle), Markets"
Barbados,38.2,27.1,48.2,2.85,"Imported Beer (0.33 Liter Bottle), Markets"
Barbados,38.2,27.1,48.2,8.05,"Cigarettes (Pack of 20, Marlboro), Markets"
Barbados,38.2,27.1,48.2,11.71,"Chicken Fillets (1 kg), Markets"
Barbados,38.2,27.1,48.2,4.24,"Apples (1 kg), Markets"
Barbados,38.2,27.1,48.2,5.36,"Oranges (1 kg), Markets"
Barbados,38.2,27.1,48.2,4.49,"Potatoes (1 kg), Markets"
Barbados,38.2,27.1,48.2,2.68,"Lettuce (1 Head), Markets"
Barbados,38.2,27.1,48.2,4.91,"Cappuccino (Regular Size), Restaurants"
Barbados,38.2,27.1,48.2,4.22,"White Rice (1 kg), Markets"
Barbados,38.2,27.1,48.2,5.27,"Tomatoes (1 kg), Markets"
Barbados,38.2,27.1,48.2,3.28,"Bananas (1 kg), Markets"
Barbados,38.2,27.1,48.2,3.5,"Onions (1 kg), Markets"
Barbados,38.2,27.1,48.2,9.8,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Iraq,37.4,29.3,45.1,4.58,"Meal at an Inexpensive Restaurant, Restaurants"
Iraq,37.4,29.3,45.1,22.9,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Iraq,37.4,29.3,45.1,6.87,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Iraq,37.4,29.3,45.1,2.29,"Domestic Draft Beer (0.5 Liter), Restaurants"
Iraq,37.4,29.3,45.1,2.86,"Imported Beer (0.33 Liter Bottle), Restaurants"
Iraq,37.4,29.3,45.1,0.4,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Iraq,37.4,29.3,45.1,0.2,"Bottled Water (0.33 Liter), Restaurants"
Iraq,37.4,29.3,45.1,1.22,"Milk (Regular, 1 Liter), Markets"
Iraq,37.4,29.3,45.1,0.82,"Fresh White Bread (500 g Loaf), Markets"
Iraq,37.4,29.3,45.1,1.74,"Eggs (12, Large Size), Markets"
Iraq,37.4,29.3,45.1,4.85,"Local Cheese (1 kg), Markets"
Iraq,37.4,29.3,45.1,0.55,"Bottled Water (1.5 Liter), Markets"
Iraq,37.4,29.3,45.1,11.91,"Bottle of Wine (Mid-Range), Markets"
Iraq,37.4,29.3,45.1,1.88,"Domestic Beer (0.5 Liter Bottle), Markets"
Iraq,37.4,29.3,45.1,2.26,"Imported Beer (0.33 Liter Bottle), Markets"
Iraq,37.4,29.3,45.1,1.91,"Cigarettes (Pack of 20, Marlboro), Markets"
Iraq,37.4,29.3,45.1,4.2,"Chicken Fillets (1 kg), Markets"
Iraq,37.4,29.3,45.1,1.03,"Apples (1 kg), Markets"
Iraq,37.4,29.3,45.1,0.98,"Oranges (1 kg), Markets"
Iraq,37.4,29.3,45.1,0.64,"Potatoes (1 kg), Markets"
Iraq,37.4,29.3,45.1,0.63,"Lettuce (1 Head), Markets"
Iraq,37.4,29.3,45.1,2.42,"Cappuccino (Regular Size), Restaurants"
Iraq,37.4,29.3,45.1,1.55,"White Rice (1 kg), Markets"
Iraq,37.4,29.3,45.1,0.67,"Tomatoes (1 kg), Markets"
Iraq,37.4,29.3,45.1,1.13,"Bananas (1 kg), Markets"
Iraq,37.4,29.3,45.1,0.63,"Onions (1 kg), Markets"
Iraq,37.4,29.3,45.1,12.65,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Bahrain,37.2,33.8,43.7,6.9,"Meal at an Inexpensive Restaurant, Restaurants"
Bahrain,37.2,33.8,43.7,53.06,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Bahrain,37.2,33.8,43.7,7.96,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Bahrain,37.2,33.8,43.7,7.96,"Domestic Draft Beer (0.5 Liter), Restaurants"
Bahrain,37.2,33.8,43.7,10.61,"Imported Beer (0.33 Liter Bottle), Restaurants"
Bahrain,37.2,33.8,43.7,0.86,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Bahrain,37.2,33.8,43.7,0.32,"Bottled Water (0.33 Liter), Restaurants"
Bahrain,37.2,33.8,43.7,1.63,"Milk (Regular, 1 Liter), Markets"
Bahrain,37.2,33.8,43.7,1.35,"Fresh White Bread (500 g Loaf), Markets"
Bahrain,37.2,33.8,43.7,2.55,"Eggs (12, Large Size), Markets"
Bahrain,37.2,33.8,43.7,8.64,"Local Cheese (1 kg), Markets"
Bahrain,37.2,33.8,43.7,0.66,"Bottled Water (1.5 Liter), Markets"
Bahrain,37.2,33.8,43.7,23.88,"Bottle of Wine (Mid-Range), Markets"
Bahrain,37.2,33.8,43.7,3.22,"Domestic Beer (0.5 Liter Bottle), Markets"
Bahrain,37.2,33.8,43.7,3.48,"Imported Beer (0.33 Liter Bottle), Markets"
Bahrain,37.2,33.8,43.7,6.1,"Cigarettes (Pack of 20, Marlboro), Markets"
Bahrain,37.2,33.8,43.7,6.98,"Chicken Fillets (1 kg), Markets"
Bahrain,37.2,33.8,43.7,2.58,"Apples (1 kg), Markets"
Bahrain,37.2,33.8,43.7,2.2,"Oranges (1 kg), Markets"
Bahrain,37.2,33.8,43.7,1.11,"Potatoes (1 kg), Markets"
Bahrain,37.2,33.8,43.7,1.67,"Lettuce (1 Head), Markets"
Bahrain,37.2,33.8,43.7,4.88,"Cappuccino (Regular Size), Restaurants"
Bahrain,37.2,33.8,43.7,2.69,"White Rice (1 kg), Markets"
Bahrain,37.2,33.8,43.7,1.56,"Tomatoes (1 kg), Markets"
Bahrain,37.2,33.8,43.7,2.17,"Bananas (1 kg), Markets"
Bahrain,37.2,33.8,43.7,1.23,"Onions (1 kg), Markets"
Bahrain,37.2,33.8,43.7,9.97,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Hungary,36.4,38.5,34.5,11.64,"Meal at an Inexpensive Restaurant, Restaurants"
Hungary,36.4,38.5,34.5,57.78,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Hungary,36.4,38.5,34.5,9.12,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Hungary,36.4,38.5,34.5,2.43,"Domestic Draft Beer (0.5 Liter), Restaurants"
Hungary,36.4,38.5,34.5,2.74,"Imported Beer (0.33 Liter Bottle), Restaurants"
Hungary,36.4,38.5,34.5,1.64,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Hungary,36.4,38.5,34.5,1.25,"Bottled Water (0.33 Liter), Restaurants"
Hungary,36.4,38.5,34.5,1.2,"Milk (Regular, 1 Liter), Markets"
Hungary,36.4,38.5,34.5,1.54,"Fresh White Bread (500 g Loaf), Markets"
Hungary,36.4,38.5,34.5,3.28,"Eggs (12, Large Size), Markets"
Hungary,36.4,38.5,34.5,10.13,"Local Cheese (1 kg), Markets"
Hungary,36.4,38.5,34.5,0.55,"Bottled Water (1.5 Liter), Markets"
Hungary,36.4,38.5,34.5,4.87,"Bottle of Wine (Mid-Range), Markets"
Hungary,36.4,38.5,34.5,1.22,"Domestic Beer (0.5 Liter Bottle), Markets"
Hungary,36.4,38.5,34.5,1.84,"Imported Beer (0.33 Liter Bottle), Markets"
Hungary,36.4,38.5,34.5,7.3,"Cigarettes (Pack of 20, Marlboro), Markets"
Hungary,36.4,38.5,34.5,6.53,"Chicken Fillets (1 kg), Markets"
Hungary,36.4,38.5,34.5,2.03,"Apples (1 kg), Markets"
Hungary,36.4,38.5,34.5,2.18,"Oranges (1 kg), Markets"
Hungary,36.4,38.5,34.5,1.12,"Potatoes (1 kg), Markets"
Hungary,36.4,38.5,34.5,1.51,"Lettuce (1 Head), Markets"
Hungary,36.4,38.5,34.5,2.52,"Cappuccino (Regular Size), Restaurants"
